Ward Code,Ward,District Code,Disctrict,City Code,City/Province
24700,Xã Đắk Drô,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24703,Xã Nâm Nung,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24706,Xã Đức Xuyên,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24709,Xã Đắk Nang,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24712,Xã Quảng Phú,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24715,Xã Nâm N'Đir,664,Huyện Krông Nô,67,Tỉnh Đắk Nông
24717,Thị trấn Đức An,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24718,Xã Đắk Môl,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24719,Xã Đắk Hòa,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24721,Xã Nam Bình,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24722,Xã Thuận Hà,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24724,Xã Thuận Hạnh,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24727,Xã Đắk N'Dung,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24728,Xã Nâm N'Jang,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24730,Xã Trường Xuân,665,Huyện Đắk Song,67,Tỉnh Đắk Nông
24733,Thị trấn Kiến Đức,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24745,Xã Quảng Tín,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24750,Xã Đắk Wer,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24751,Xã Nhân Cơ,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24754,Xã Kiến Thành,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24756,Xã Nghĩa Thắng,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24757,Xã Đạo Nghĩa,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24760,Xã Đắk Sin,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24761,Xã Hưng Bình,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24763,Xã Đắk Ru,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24766,Xã Nhân Đạo,666,Huyện Đắk R'Lấp,67,Tỉnh Đắk Nông
24736,Xã Quảng Trực,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24739,Xã Đắk Búk So,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24740,Xã Quảng Tâm,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24742,Xã Đắk R'Tíh,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24746,Xã Đắk Ngo,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24748,Xã Quảng Tân,667,Huyện Tuy Đức,67,Tỉnh Đắk Nông
24769,Phường 7,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24772,Phường 8,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24775,Phường 12,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24778,Phường 9,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24781,Phường 2,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24784,Phường 1,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24787,Phường 6,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24790,Phường 5,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24793,Phường 4,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24796,Phường 10,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24799,Phường 11,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24802,Phường 3,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24805,Xã Xuân Thọ,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24808,Xã Tà Nung,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24810,Xã Trạm Hành,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24811,Xã Xuân Trường,672,Thành phố Đà Lạt,68,Tỉnh Lâm Đồng
24814,Phường Lộc Phát,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24817,Phường Lộc Tiến,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24820,Phường 2,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24823,Phường 1,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24826,Phường B'lao,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24829,Phường Lộc Sơn,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24832,Xã Đạm Bri,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24835,Xã Lộc Thanh,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24838,Xã Lộc Nga,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24841,Xã Lộc Châu,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24844,Xã Đại Lào,673,Thành phố Bảo Lộc,68,Tỉnh Lâm Đồng
24853,Xã Đạ Tông,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24856,Xã Đạ Long,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24859,Xã Đạ M' Rong,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24874,Xã Liêng Srônh,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24875,Xã Đạ Rsal,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24877,Xã Rô Men,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24886,Xã Phi Liêng,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24889,Xã Đạ K' Nàng,674,Huyện Đam Rông,68,Tỉnh Lâm Đồng
24846,Thị trấn Lạc Dương,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24847,Xã Đạ Chais,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24848,Xã Đạ Nhim,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24850,Xã Đưng KNớ,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24862,Xã Lát,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24865,Xã Đạ Sar,675,Huyện Lạc Dương,68,Tỉnh Lâm Đồng
24868,Thị trấn Nam Ban,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24871,Thị trấn Đinh Văn,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24880,Xã Phú Sơn,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24883,Xã Phi Tô,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24892,Xã Mê Linh,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24895,Xã Đạ Đờn,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24898,Xã Phúc Thọ,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24901,Xã Đông Thanh,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24904,Xã Gia Lâm,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24907,Xã Tân Thanh,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24910,Xã Tân Văn,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24913,Xã Hoài Đức,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24916,Xã Tân Hà,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24919,Xã Liên Hà,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24922,Xã Đan Phượng,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24925,Xã Nam Hà,676,Huyện Lâm Hà,68,Tỉnh Lâm Đồng
24928,Thị trấn D'Ran,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24931,Thị trấn Thạnh Mỹ,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24934,Xã Lạc Xuân,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24937,Xã Đạ Ròn,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24940,Xã Lạc Lâm,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24943,Xã Ka Đô,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24946,Xã Quảng Lập,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24949,Xã Ka Đơn,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24952,Xã Tu Tra,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24955,Xã Pró,677,Huyện Đơn Dương,68,Tỉnh Lâm Đồng
24958,Thị trấn Liên Nghĩa,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24961,Xã Hiệp An,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24964,Xã Liên Hiệp,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24967,Xã Hiệp Thạnh,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24970,Xã Bình Thạnh,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24973,Xã N'Thol Hạ,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24976,Xã Tân Hội,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24979,Xã Tân Thành,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24982,Xã Phú Hội,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24985,Xã Ninh Gia,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24988,Xã Tà Năng,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24989,Xã Đa Quyn,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24991,Xã Tà Hine,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24994,Xã Đà Loan,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
24997,Xã Ninh Loan,678,Huyện Đức Trọng,68,Tỉnh Lâm Đồng
25000,Thị trấn Di Linh,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25003,Xã Đinh Trang Thượng,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25006,Xã Tân Thượng,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25007,Xã Tân Lâm,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25009,Xã Tân Châu,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25012,Xã Tân Nghĩa,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25015,Xã Gia Hiệp,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25018,Xã Đinh Lạc,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25021,Xã Tam Bố,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25024,Xã Đinh Trang Hòa,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25027,Xã Liên Đầm,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25030,Xã Gung Ré,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25033,Xã Bảo Thuận,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25036,Xã Hòa Ninh,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25039,Xã Hòa Trung,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25042,Xã Hòa Nam,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25045,Xã Hòa Bắc,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25048,Xã Sơn Điền,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25051,Xã Gia Bắc,679,Huyện Di Linh,68,Tỉnh Lâm Đồng
25054,Thị trấn Lộc Thắng,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25057,Xã Lộc Bảo,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25060,Xã Lộc Lâm,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25063,Xã Lộc Phú,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25066,Xã Lộc Bắc,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25069,Xã B' Lá,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25072,Xã Lộc Ngãi,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25075,Xã Lộc Quảng,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25078,Xã Lộc Tân,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25081,Xã Lộc Đức,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25084,Xã Lộc An,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25087,Xã Tân Lạc,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25090,Xã Lộc Thành,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25093,Xã Lộc Nam,680,Huyện Bảo Lâm,68,Tỉnh Lâm Đồng
25096,Thị trấn Đạ M'ri,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25099,Thị trấn Ma Đa Guôi,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25105,Xã Hà Lâm,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25108,Xã Đạ Tồn,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25111,Xã Đạ Oai,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25114,Xã Đạ Ploa,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25117,Xã Ma Đa Guôi,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25120,Xã Đoàn Kết,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25123,Xã Phước Lộc,681,Huyện Đạ Huoai,68,Tỉnh Lâm Đồng
25126,Thị trấn Đạ Tẻh,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25129,Xã An Nhơn,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25132,Xã Quốc Oai,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25135,Xã Mỹ Đức,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25138,Xã Quảng Trị,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25141,Xã Đạ Lây,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25147,Xã Triệu Hải,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25153,Xã Đạ Kho,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25156,Xã Đạ Pal,682,Huyện Đạ Tẻh,68,Tỉnh Lâm Đồng
25159,Thị trấn Cát Tiên,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25162,Xã Tiên Hoàng,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25165,Xã Phước Cát 2,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25168,Xã Gia Viễn,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25171,Xã Nam Ninh,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25180,Thị trấn Phước Cát ,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25183,Xã Đức Phổ,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25189,Xã Quảng Ngãi,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25192,Xã Đồng Nai Thượng,683,Huyện Cát Tiên,68,Tỉnh Lâm Đồng
25216,Phường Thác Mơ,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25217,Phường Long Thủy,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25219,Phường Phước Bình,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25220,Phường Long Phước,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25237,Phường Sơn Giang,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25245,Xã Long Giang,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25249,Xã Phước Tín,688,Thị xã Phước Long,70,Tỉnh Bình Phước
25195,Phường Tân Phú,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25198,Phường Tân Đồng,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25201,Phường Tân Bình,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25204,Phường Tân Xuân,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25205,Phường Tân Thiện,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25207,Xã Tân Thành,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25210,Phường Tiến Thành,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25213,Xã Tiến Hưng,689,Thành phố Đồng Xoài,70,Tỉnh Bình Phước
25320,Phường Hưng Chiến,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25324,Phường An Lộc,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25325,Phường Phú Thịnh,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25326,Phường Phú Đức,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25333,Xã Thanh Lương,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25336,Xã Thanh Phú,690,Thị xã Bình Long,70,Tỉnh Bình Phước
25222,Xã Bù Gia Mập,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25225,Xã Đak Ơ,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25228,Xã Đức Hạnh,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25229,Xã Phú Văn,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25231,Xã Đa Kia,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25232,Xã Phước Minh,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25234,Xã Bình Thắng,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25267,Xã Phú Nghĩa,691,Huyện Bù Gia Mập,70,Tỉnh Bình Phước
25270,Thị trấn Lộc Ninh,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25273,Xã Lộc Hòa,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25276,Xã Lộc An,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25279,Xã Lộc Tấn,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25280,Xã Lộc Thạnh,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25282,Xã Lộc Hiệp,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25285,Xã Lộc Thiện,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25288,Xã Lộc Thuận,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25291,Xã Lộc Quang,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25292,Xã Lộc Phú,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25294,Xã Lộc Thành,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25297,Xã Lộc Thái,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25300,Xã Lộc Điền,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25303,Xã Lộc Hưng,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25305,Xã Lộc Thịnh,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25306,Xã Lộc Khánh,692,Huyện Lộc Ninh,70,Tỉnh Bình Phước
25308,Thị trấn Thanh Bình,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25309,Xã Hưng Phước,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25310,Xã Phước Thiện,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25312,Xã Thiện Hưng,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25315,Xã Thanh Hòa,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25318,Xã Tân Thành,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25321,Xã Tân Tiến,693,Huyện Bù Đốp,70,Tỉnh Bình Phước
25327,Xã Thanh An,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25330,Xã An Khương,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25339,Xã An Phú,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25342,Xã Tân Lợi,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25345,Xã Tân Hưng,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25348,Xã Minh Đức,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25349,Xã Minh Tâm,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25351,Xã Phước An,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25354,Xã Thanh Bình,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25357,Thị trấn Tân Khai,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25360,Xã Đồng Nơ,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25361,Xã Tân Hiệp,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25438,Xã Tân Quan,694,Huyện Hớn Quản,70,Tỉnh Bình Phước
25363,Thị trấn Tân Phú,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25366,Xã Thuận Lợi,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25369,Xã Đồng Tâm,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25372,Xã Tân Phước,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25375,Xã Tân Hưng,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25378,Xã Tân Lợi,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25381,Xã Tân Lập,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25384,Xã Tân Hòa,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25387,Xã Thuận Phú,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25390,Xã Đồng Tiến,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25393,Xã Tân Tiến,695,Huyện Đồng Phú,70,Tỉnh Bình Phước
25396,Thị trấn Đức Phong,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25398,Xã Đường 10,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25399,Xã Đak Nhau,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25400,Xã Phú Sơn,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25402,Xã Thọ Sơn,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25404,Xã Bình Minh,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25405,Xã Bom Bo,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25408,Xã Minh Hưng,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25411,Xã Đoàn Kết,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25414,Xã Đồng Nai,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25417,Xã Đức Liễu,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25420,Xã Thống Nhất,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25423,Xã Nghĩa Trung,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25424,Xã Nghĩa Bình,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25426,Xã Đăng Hà,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25429,Xã Phước Sơn,696,Huyện Bù Đăng,70,Tỉnh Bình Phước
25432,Thị trấn Chơn Thành,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25433,Xã Thành Tâm,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25435,Xã Minh Lập,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25439,Xã Quang Minh,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25441,Xã Minh Hưng,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25444,Xã Minh Long,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25447,Xã Minh Thành,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25450,Xã Nha Bích,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25453,Xã Minh Thắng,697,Thị xã Chơn Thành,70,Tỉnh Bình Phước
25240,Xã Long Bình,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25243,Xã Bình Tân,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25244,Xã Bình Sơn,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25246,Xã Long Hưng,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25250,Xã Phước Tân,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25252,Xã Bù Nho,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25255,Xã Long Hà,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25258,Xã Long Tân,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25261,Xã Phú Trung,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25264,Xã Phú Riềng,698,Huyện Phú Riềng,70,Tỉnh Bình Phước
25456,Phường 1,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25459,Phường 3,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25462,Phường 4,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25465,Phường Hiệp Ninh,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25468,Phường 2,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25471,Xã Thạnh Tân,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25474,Xã Tân Bình,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25477,Xã Bình Minh,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25480,Phường Ninh Sơn,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25483,Phường Ninh Thạnh,703,Thành phố Tây Ninh,72,Tỉnh Tây Ninh
25486,Thị trấn Tân Biên,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25489,Xã Tân Lập,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25492,Xã Thạnh Bắc,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25495,Xã Tân Bình,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25498,Xã Thạnh Bình,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25501,Xã Thạnh Tây,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25504,Xã Hòa Hiệp,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25507,Xã Tân Phong,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25510,Xã Mỏ Công,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25513,Xã Trà Vong,705,Huyện Tân Biên,72,Tỉnh Tây Ninh
25516,Thị trấn Tân Châu,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25519,Xã Tân Hà,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25522,Xã Tân Đông,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25525,Xã Tân Hội,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25528,Xã Tân Hòa,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25531,Xã Suối Ngô,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25534,Xã Suối Dây,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25537,Xã Tân Hiệp,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
25540,Xã Thạnh Đông,706,Huyện Tân Châu,72,Tỉnh Tây Ninh
